,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
2015-06-23,374.5400,374.5400,1.2000,11.3500,8.2300,14.7000,1013.5000,82.3050,4.1300,217.0000,2.8037
2015-06-24,374.5400,374.5400,0.0000,13.4500,7.2400,19.7300,1022.0000,75.4900,2.1300,252.0000,3.4196
2015-06-25,374.5400,374.5400,0.0000,14.8500,5.8300,22.2100,1022.9000,70.1500,1.2200,290.0000,4.0647
2015-06-26,374.5300,374.5300,0.0000,17.9200,8.4000,25.1900,1020.3000,64.7300,2.1400,278.0000,4.1635
2015-06-27,374.5200,374.5200,3.5000,16.6800,11.2100,22.7200,1017.5000,85.4600,2.3900,153.0000,2.2362
2015-06-28,374.5200,374.5200,0.0000,17.3100,9.7500,23.2700,1021.0000,69.3400,2.2700,298.0000,4.4073
2015-06-29,374.5100,374.5100,0.0000,18.6900,11.4900,25.9400,1020.5000,68.4650,1.6800,262.0000,3.9833
2015-06-30,374.5000,374.5000,0.0000,20.6900,11.6800,29.1800,1019.5000,63.5650,1.9200,307.0000,4.8447
2015-07-01,374.4900,374.4900,0.0000,21.9100,12.2400,30.0600,1019.1000,61.8900,2.3300,337.0000,5.4318
2015-07-02,374.4800,374.4800,0.0000,23.2600,14.4200,31.1900,1020.7000,61.6650,2.3200,343.0000,5.6491
2015-07-03,374.4700,374.4700,0.0000,23.9000,13.1100,31.8800,1022.6000,63.8450,2.3200,310.0000,5.1543
2015-07-04,374.4600,374.4600,0.0000,25.4500,15.6900,34.5400,1019.7000,60.7050,2.1500,326.0000,5.5514
2015-07-05,374.4500,374.4500,0.0000,26.3600,18.3200,34.5800,1014.8000,60.5150,2.5400,332.0000,5.7337
2015-07-06,374.4400,374.4400,0.0000,23.7900,16.1500,29.0600,1018.1000,63.1050,3.1500,293.0000,4.8693
2015-07-07,374.4300,374.4300,6.0000,24.5700,14.4400,33.9200,1010.7000,61.7650,2.4500,312.0000,5.2572
2015-07-08,374.4300,374.4300,2.1000,18.0300,12.5400,21.9400,1012.4000,73.4200,4.0400,214.0000,3.2205
2015-07-09,374.4300,374.4300,0.9000,14.9700,8.2500,18.4100,1019.0000,70.1700,4.2800,188.0000,2.6461
2015-07-10,374.4300,374.4300,0.0000,15.0900,6.0700,23.2200,1022.0000,60.4100,2.5200,301.0000,4.2432
2015-07-11,374.4300,374.4300,0.0000,18.7300,6.6400,29.4500,1016.4000,55.7100,2.8200,323.0000,4.9211
2015-07-12,374.4200,374.4200,0.0000,20.6600,9.9600,27.3300,1015.9000,53.1150,3.4400,283.0000,4.4685
2015-07-13,374.4200,374.4200,2.4000,17.8900,16.0400,20.3200,1018.1000,69.6100,3.0600,103.0000,1.5428
2015-07-14,374.4100,374.4100,0.0000,20.3600,15.8200,25.8000,1017.1000,73.6650,3.3000,166.0000,2.6062
2015-07-15,374.4100,374.4100,0.0000,21.2800,15.1400,27.9700,1018.5000,65.3450,2.2500,253.0000,4.0351
2015-07-16,374.4000,374.4000,0.0000,23.0800,13.2600,31.9700,1016.4000,59.8850,1.5400,304.0000,4.9985
2015-07-17,374.3900,374.3900,0.0000,24.9200,14.2600,34.5300,1014.8000,54.2500,2.0100,275.0000,4.6528
2015-07-18,374.3800,374.3800,0.0000,22.1800,14.9600,29.3200,1016.4000,62.7650,2.5800,226.0000,3.6620
2015-07-19,374.3800,374.3800,0.0000,22.4600,15.1300,28.9700,1011.7000,68.0850,3.0800,212.0000,3.4557
2015-07-20,374.3800,374.3800,0.0000,22.5300,17.1900,28.6100,1014.2000,66.9800,2.4400,215.0000,3.5061
2015-07-21,374.3700,374.3700,0.0000,24.7500,17.0800,31.8900,1013.9000,59.8550,2.5200,297.0000,5.0137
2015-07-22,374.3700,374.3700,1.1000,25.1100,15.3100,35.5500,1011.7000,60.2600,2.3300,280.0000,4.7544
2015-07-23,374.3700,374.3700,1.1000,20.3200,16.0100,24.4400,1015.0000,76.1500,2.3300,152.0000,2.3862
2015-07-24,374.3700,374.3700,2.6000,22.5300,14.5100,29.6300,1009.3000,66.6450,2.1900,273.0000,4.4581
2015-07-25,374.3800,374.3800,0.0000,19.4700,12.5400,25.0800,1009.5000,63.6500,5.3400,239.0000,3.7007
2015-07-26,374.3900,374.3900,0.0000,16.2400,7.8700,22.9400,1013.7000,55.4050,2.5300,273.0000,3.9585
2015-07-27,374.4000,374.4000,2.1000,17.6800,10.9900,23.4800,1006.9000,63.4100,4.7400,204.0000,3.0545
2015-07-28,374.3900,374.3900,0.9000,16.8400,11.2600,22.6800,1009.1000,61.9950,3.9000,160.0000,2.3533
2015-07-29,374.3800,374.3800,0.0000,14.3400,7.7000,19.4600,1011.6000,80.2700,3.1100,148.0000,2.0592
2015-07-30,374.3700,374.3700,0.0000,14.2800,5.4700,21.1300,1015.5000,63.5150,2.8500,250.0000,3.4683
2015-07-31,374.3600,374.3600,0.0000,15.8500,6.7800,24.1800,1016.4000,54.3100,2.1900,297.0000,4.2664
2015-08-01,374.3600,374.3600,0.0000,16.3900,10.3000,21.5000,1014.6000,67.5600,2.0500,142.0000,2.0649
2015-08-02,374.3500,374.3500,0.0000,19.5300,12.7000,27.1300,1017.7000,66.3600,1.9400,234.0000,3.6179
2015-08-03,374.3500,374.3500,0.0000,20.8200,10.2400,29.9200,1017.1000,63.1250,2.3000,304.0000,4.8119
2015-08-04,374.3400,374.3400,0.0000,21.7200,11.5100,32.2900,1014.5000,63.3350,3.0200,260.0000,4.1830
2015-08-05,374.3400,374.3400,0.0000,22.0800,14.2700,30.7200,1016.8000,61.9100,2.0000,291.0000,4.7069
2015-08-06,374.3300,374.3300,0.0000,24.7100,13.3500,34.5200,1014.7000,53.5050,1.9100,290.0000,4.8916
2015-08-07,374.3300,374.3300,0.0000,26.1500,14.7700,36.5900,1014.0000,47.9950,2.0900,289.0000,4.9776
2015-08-08,374.3200,374.3200,0.0000,26.1400,14.3300,35.1400,1014.9000,48.9600,2.3400,271.0000,4.6658
2015-08-09,374.3200,374.3200,0.0000,25.9100,16.3800,33.9000,1014.1000,55.9800,3.6100,265.0000,4.5488
2015-08-10,374.3100,374.3100,0.0000,24.4900,18.1600,30.6500,1012.4000,65.7550,2.2000,245.0000,4.1215
2015-08-11,374.3100,374.3100,0.0000,23.8000,17.6100,31.4900,1014.1000,68.5200,2.7000,256.0000,4.2597
2015-08-12,374.3100,374.3100,0.0000,24.6100,14.4200,33.9200,1016.6000,54.8100,1.9000,266.0000,4.4778
2015-08-13,374.3000,374.3000,0.0000,25.0000,15.3000,34.4000,1012.2000,51.4350,3.0100,266.0000,4.5089
2015-08-14,374.3000,374.3000,7.4000,23.0100,16.2700,31.9100,1008.5000,65.0600,3.3000,216.0000,3.5554
2015-08-15,374.3300,374.3300,33.6000,20.0600,16.1900,25.9200,1009.2000,81.1600,2.3200,161.0000,2.5203
2015-08-16,374.3600,374.3600,2.5000,16.1000,15.3000,17.9300,1010.8000,93.4789,3.0400,69.0000,0.9986
2015-08-17,374.3600,374.3600,3.0000,14.5700,12.7200,15.1100,1012.5000,92.7750,2.5300,72.0000,1.0067
2015-08-18,374.3600,374.3600,0.0000,14.9100,10.6200,21.6800,1015.2000,80.1350,2.2000,174.0000,2.4492
2015-08-19,374.3600,374.3600,0.0000,15.7300,10.1300,20.5500,1018.9000,75.2450,2.7800,103.0000,1.4744
2015-08-20,374.3600,374.3600,2.1000,15.0400,10.7100,20.3200,1023.5000,86.6400,2.0000,102.0000,1.4355
2015-08-21,374.3600,374.3600,0.0000,16.3700,10.3500,23.3800,1023.7000,77.5750,1.5200,206.0000,2.9846
2015-08-22,374.3600,374.3600,0.0000,16.3000,7.5900,24.4400,1018.8000,65.6050,2.5500,253.0000,3.6665
2015-08-23,374.3500,374.3500,0.0000,17.5300,7.7300,26.5600,1009.9000,67.1700,3.0000,231.0000,3.4448
2015-08-24,374.3400,374.3400,2.6000,19.5200,14.4000,27.6900,1007.6000,75.0600,2.7600,162.0000,2.5123
2015-08-25,374.3300,374.3300,0.0000,16.1500,8.2800,22.1400,1017.6000,68.8200,3.1400,195.0000,2.8181
2015-08-26,374.3200,374.3200,0.0000,15.7700,5.8900,26.2700,1017.8000,64.6100,2.2500,269.0000,3.8555
2015-08-27,374.3200,374.3200,0.0000,19.1600,8.0000,30.1700,1012.8000,62.4300,2.4300,242.0000,3.7216
2015-08-28,374.3100,374.3100,0.0000,21.6900,13.8900,28.8200,1016.9000,68.6350,3.0400,147.0000,2.3621
2015-08-29,374.3100,374.3100,0.0000,22.1500,13.9100,32.2700,1020.6000,68.3750,1.5800,246.0000,3.9793
2015-08-30,374.3000,374.3000,0.0000,24.0500,14.7200,33.8300,1016.7000,63.6550,1.5400,251.0000,4.1896
2015-08-31,374.3000,374.3000,0.0000,23.7000,14.9600,33.2000,1011.9000,62.5200,2.1300,244.0000,4.0562
2015-09-01,374.3000,374.3000,4.6000,20.1700,13.1400,30.7200,1010.5000,69.1500,3.4600,171.0000,2.6810
2015-09-02,374.2900,374.2900,0.0000,15.3600,11.0000,19.9800,1016.5000,84.5650,2.0100,132.0000,1.8759
2015-09-03,374.2900,374.2900,0.0000,13.3700,10.9200,16.8100,1014.7000,93.6550,1.6500,91.0000,1.2361
2015-09-04,374.2900,374.2900,0.0000,13.3500,8.4900,19.8000,1015.6000,75.1100,2.1300,174.0000,2.3615
2015-09-05,374.2900,374.2900,2.9000,12.9600,8.4200,18.5700,1016.3000,69.0150,3.6000,138.0000,1.8548
2015-09-06,374.2900,374.2900,0.0000,11.4200,8.5000,15.5500,1021.9000,70.5600,4.3500,126.0000,1.6251
2015-09-07,374.2900,374.2900,0.0000,11.0100,7.8200,13.6300,1025.1000,81.3200,3.2900,84.0000,1.0703
2015-09-08,374.3000,374.3000,0.0000,12.4200,7.1300,17.6100,1024.1000,75.3600,1.8700,158.0000,2.0887
2015-09-09,374.2900,374.2900,0.0000,11.9400,4.9700,18.4500,1021.8000,74.2250,2.8400,184.0000,2.4053
2015-09-10,374.2900,374.2900,0.0000,10.1700,2.2600,17.5000,1020.5000,74.7150,3.4300,173.0000,2.1593
2015-09-11,374.2900,374.2900,0.0000,11.9100,2.6300,20.7700,1017.6000,74.7650,2.0400,207.0000,2.7087
2015-09-12,374.2900,374.2900,0.0000,14.1900,4.3500,25.4200,1016.3000,73.1150,2.4200,191.0000,2.6434
2015-09-13,374.2900,374.2900,0.0000,16.5000,8.1200,25.9600,1010.4000,72.4950,2.3700,161.0000,2.3502
2015-09-14,374.2800,374.2800,4.1000,14.3000,9.6600,18.3700,1007.6000,88.0000,2.8500,93.0000,1.2947
2015-09-15,374.2900,374.2900,0.0000,13.7100,10.9500,18.7100,1010.7000,86.6700,2.2300,99.0000,1.3578
2015-09-16,374.2900,374.2900,0.0000,16.7000,9.9700,24.9800,1001.7000,75.7550,2.8700,102.0000,1.4998
2015-09-17,374.2900,374.2900,2.7000,15.5300,9.3800,25.8100,1006.1000,78.5400,4.1100,129.0000,1.8472
2015-09-18,374.2900,374.2900,3.2000,12.6700,8.7900,17.4100,1018.4000,90.3100,1.9900,106.0000,1.4133
2015-09-19,374.2900,374.2900,3.2000,12.4200,8.3000,19.4500,1021.9000,88.3200,2.4400,139.0000,1.8392
2015-09-20,374.2900,374.2900,0.0000,11.3800,5.0600,16.2300,1023.3000,82.6450,2.7000,100.0000,1.2877
2015-09-21,374.3000,374.3000,0.0000,10.3300,2.7000,18.6400,1017.3000,77.1900,1.8400,178.0000,2.2345
2015-09-22,374.3000,374.3000,9.5000,11.0300,4.7000,16.5600,1007.8000,85.9000,2.1700,95.0000,1.2201
2015-09-23,374.3000,374.3000,2.5000,10.7300,9.3500,13.2300,1012.2000,88.3850,2.5900,57.0000,0.7249
2015-09-24,374.3000,374.3000,0.0000,11.1200,6.7400,15.4100,1020.8000,87.0100,1.6300,101.0000,1.2931
2015-09-25,374.3000,374.3000,0.0000,11.9300,5.6700,17.7200,1021.9000,82.2350,1.9900,128.0000,1.6728
2015-09-26,374.2900,374.2900,0.0000,13.2300,11.1100,16.1400,1023.8000,78.4700,2.7700,70.0000,0.9442
2015-09-27,374.2800,374.2800,0.0000,11.3500,4.0700,16.1900,1029.4000,69.9550,3.6900,128.0000,1.6427
2015-09-28,374.2800,374.2800,0.0000,8.2800,2.6600,15.1000,1033.7001,76.6200,3.4900,130.0000,1.5282
2015-09-29,374.2900,374.2900,0.0000,9.0400,2.7900,15.2100,1032.8000,68.6150,4.8500,150.0000,1.8037
2015-09-30,374.2900,374.2900,0.0000,9.2000,1.9600,15.0900,1031.4000,63.5250,5.0000,166.0000,2.0066
2015-10-01,374.2800,374.2800,0.0000,8.4200,0.9100,16.4900,1027.9000,65.7800,4.2900,175.0000,2.0713
2015-10-02,374.2800,374.2800,0.0000,9.8100,0.4800,19.7700,1022.2000,69.3500,3.1400,169.0000,2.0869
2015-10-03,374.2800,374.2800,0.0000,11.9800,4.3900,21.5300,1015.9000,74.6050,1.8100,144.0000,1.8890
2015-10-04,374.2800,374.2800,7.5000,10.1600,5.7600,12.1000,1017.7000,94.7000,1.7700,57.0000,0.7121
2015-10-05,374.3100,374.3100,2.2000,11.7200,8.0200,17.4400,1015.6000,86.5000,2.3600,122.0000,1.5900
2015-10-06,374.3200,374.3200,13.5000,14.4300,10.5200,19.6100,1008.6000,91.6150,2.3200,90.0000,1.2562
2015-10-07,374.3400,374.3400,1.0000,13.3400,9.9200,15.6500,1013.3000,92.7231,2.5500,49.0000,0.6655
2015-10-08,374.3600,374.3600,0.0000,11.8000,7.6100,16.9500,1019.6000,83.7850,2.3400,74.0000,0.9648
2015-10-09,374.3600,374.3600,0.0000,11.3000,6.4600,16.3100,1019.8000,87.1950,1.6300,80.0000,1.0295
2015-10-10,374.3700,374.3700,0.0000,10.2100,5.6800,13.0300,1016.6000,88.4050,3.3800,44.0000,0.5507
2015-10-11,374.3600,374.3600,0.0000,7.9500,1.6700,12.4500,1015.5000,71.4200,3.4300,109.0000,1.2797
2015-10-12,374.3500,374.3500,0.0000,4.6400,-1.5100,11.5400,1017.6000,78.9200,2.0800,140.0000,1.4780
2015-10-13,374.3400,374.3400,15.9000,5.0500,0.6800,8.8600,1015.6000,88.0150,2.6100,65.0000,0.6964
2015-10-14,374.3400,374.3400,7.1000,5.1500,3.8700,8.4800,1016.3000,91.1700,2.1200,41.0000,0.4406
2015-10-15,374.3600,374.3600,1.0000,3.9200,3.5600,4.5100,1014.6000,93.6563,2.4500,30.0000,0.3095
2015-10-16,374.3700,374.3700,0.5000,4.6000,4.0300,6.0700,1018.5000,93.5765,1.7500,33.0000,0.3478
2015-10-17,374.3600,374.3600,1.1000,5.5100,4.1300,8.5200,1019.5000,86.4200,1.4500,40.0000,0.4343
2015-10-18,374.3600,374.3600,0.0000,5.8300,5.1300,7.6700,1018.9000,94.5000,1.4800,29.0000,0.3182
2015-10-19,374.3600,374.3600,0.0000,5.6600,3.6500,8.8600,1020.9000,91.2650,1.9500,54.0000,0.5887
2015-10-20,374.3500,374.3500,0.0000,5.8000,2.2800,8.8700,1022.2000,93.7556,1.7300,54.0000,0.5910
2015-10-21,374.3500,374.3500,0.0000,7.1000,5.4600,10.3400,1021.4000,91.1250,1.5700,51.0000,0.5819
2015-10-22,374.3400,374.3400,0.0000,8.2300,4.5200,11.6000,1019.0000,86.3400,2.7200,55.0000,0.6500
2015-10-23,374.3300,374.3300,0.0000,9.1500,3.5600,12.3300,1024.4000,91.0000,1.6600,52.0000,0.6297
2015-10-24,374.3300,374.3300,0.0000,5.5300,2.1100,9.4000,1022.0000,92.7346,2.6300,82.0000,0.8897
2015-10-25,374.3300,374.3300,0.0000,7.9800,3.4500,12.6600,1024.5000,94.4692,1.9400,40.0000,0.4680
2015-10-26,374.3300,374.3300,0.0000,8.4100,3.1900,14.7900,1021.6000,91.0800,2.3700,85.0000,1.0087
2015-10-27,374.3300,374.3300,0.0000,5.6700,1.6300,8.5500,1019.2000,92.1841,2.2000,41.0000,0.4475
2015-10-28,374.3200,374.3200,0.0000,6.1900,4.0100,7.5700,1014.4000,93.2882,1.9300,50.0000,0.5563
2015-10-29,374.3200,374.3200,0.0000,7.0600,3.9300,9.0500,1020.2000,94.3923,1.4100,25.0000,0.2850
2015-10-30,374.3200,374.3200,0.0000,7.2100,4.4400,8.4500,1028.2001,92.2200,2.5100,34.0000,0.3880
2015-10-31,374.3100,374.3100,0.0000,8.3700,1.2300,13.9500,1029.1000,83.3000,3.3300,84.0000,0.9922
2015-11-01,374.3100,374.3100,0.0000,4.8700,-1.3200,15.2300,1031.4000,84.4250,2.0600,91.0000,0.9613
2015-11-02,374.3100,374.3100,0.0000,2.2500,-3.3900,12.4900,1029.4000,85.3650,1.8300,92.0000,0.8869
2015-11-03,374.3100,374.3100,0.0000,2.0500,-3.3300,10.9500,1023.8000,89.8450,1.7700,83.0000,0.7967
2015-11-04,374.3100,374.3100,0.0000,5.1100,-0.3100,12.5100,1023.6000,90.3850,1.3800,68.0000,0.7270
2015-11-05,374.3100,374.3100,0.0000,8.2400,2.7800,17.2500,1023.0000,87.0450,1.1500,90.0000,1.0620
2015-11-06,374.3100,374.3100,0.7000,8.5300,2.8700,15.7200,1025.0000,89.5300,1.7000,63.0000,0.7491
2015-11-07,374.3100,374.3100,0.0000,11.3900,6.8900,15.2900,1027.2001,87.6383,2.2200,40.0000,0.5144
2015-11-08,374.3100,374.3100,0.0000,11.8400,7.9000,17.4000,1028.5000,85.7467,2.1200,83.0000,1.0792
2015-11-09,374.3100,374.3100,0.0000,13.0100,7.1800,17.6900,1025.6000,83.8550,4.0100,41.0000,0.5497
2015-11-10,374.3100,374.3100,0.0000,12.3100,7.4200,17.1200,1026.2001,71.1200,3.7400,60.0000,0.7903
2015-11-11,374.3100,374.3100,0.0000,10.7100,2.8300,16.9200,1026.4000,81.8450,2.2300,78.0000,0.9854
2015-11-12,374.3000,374.3000,0.0000,5.9600,1.3700,13.8200,1028.4000,89.9500,2.0400,61.0000,0.6690
2015-11-13,374.3100,374.3100,2.4000,6.2900,1.2900,10.8500,1026.9000,92.4737,2.6200,53.0000,0.5879
2015-11-14,374.3100,374.3100,0.0000,7.6400,3.5700,9.2900,1028.6000,75.2800,4.4500,60.0000,0.6936
2015-11-15,374.3100,374.3100,0.0000,11.2700,7.0500,14.7200,1017.6000,67.0850,5.1200,41.0000,0.5277
2015-11-16,374.3100,374.3100,0.0000,7.3600,0.6800,16.8600,1018.1000,79.4650,2.8700,85.0000,0.9791
2015-11-17,374.3000,374.3000,0.7000,10.3100,4.0300,14.5200,1016.2000,81.9500,4.3300,22.0000,0.2762
2015-11-18,374.3100,374.3100,0.0000,11.2400,1.5000,15.1700,1017.4000,72.9200,5.7700,61.0000,0.7846
2015-11-19,374.3000,374.3000,17.9000,12.7200,9.4800,14.9000,1016.5000,67.4650,6.3100,36.0000,0.4810
2015-11-20,374.3300,374.3300,26.4000,7.2400,2.9800,14.0300,1007.0000,92.8529,3.3000,19.0000,0.2192
2015-11-21,374.3900,374.3900,2.1000,2.6500,0.2600,4.0700,999.3000,91.3450,2.4900,40.0000,0.3979
2015-11-22,374.4400,374.4400,1.9000,0.3900,-1.0300,1.5100,1007.2000,90.4300,3.3000,36.0000,0.3275
2015-11-23,374.4800,374.4800,0.0000,-0.1600,-2.0200,1.8200,1022.6000,91.5350,2.6500,30.0000,0.2646
2015-11-24,374.5100,374.5100,0.7000,-2.0000,-2.7100,0.0600,1023.9000,94.2000,1.7900,59.0000,0.4819
2015-11-25,374.5400,374.5400,1.7000,1.1100,-1.5600,2.8000,1010.3000,93.5400,2.1400,17.0000,0.1587
2015-11-26,374.5500,374.5500,0.0000,2.3000,0.9800,3.5700,1015.6000,94.3167,2.0100,20.0000,0.1946
2015-11-27,374.5400,374.5400,0.0000,0.3800,-1.0800,2.8400,1020.2000,93.8000,1.6000,32.0000,0.2887
2015-11-28,374.5100,374.5100,2.3000,0.7300,-1.4600,2.0900,1017.5000,93.8000,3.2200,20.0000,0.1832
2015-11-29,374.4900,374.4900,2.2000,4.2200,0.9400,7.8200,1019.6000,87.5500,6.3500,15.0000,0.1559
2015-11-30,374.4900,374.4900,10.0000,8.2200,7.9500,8.8000,1020.4000,86.8800,7.2600,16.0000,0.1889
2015-12-01,374.5200,374.5200,3.2000,9.0200,8.5800,9.2000,1024.8000,90.5200,6.8000,19.0000,0.2292
2015-12-02,374.5400,374.5400,0.0000,8.4900,6.8200,9.2300,1030.2001,90.1350,2.3900,20.0000,0.2370
2015-12-03,374.5600,374.5600,0.0000,4.5200,-1.1400,7.6600,1031.4000,89.3700,1.5900,36.0000,0.3758
2015-12-04,374.5800,374.5800,0.0000,3.4500,-0.7400,6.5000,1033.0000,92.8765,2.6200,28.0000,0.2814
2015-12-05,374.5900,374.5900,0.0000,4.9000,1.3600,9.7100,1033.4000,94.0125,1.5000,54.0000,0.5704
2015-12-06,374.6000,374.6000,0.0000,2.8100,-0.2000,7.5500,1031.6000,93.5629,2.9700,56.0000,0.5504
2015-12-07,374.5900,374.5900,0.0000,3.2500,-0.2000,10.1000,1034.8000,93.1133,1.8000,62.0000,0.6180
2015-12-08,374.5600,374.5600,0.0000,0.6100,-1.9000,3.0100,1034.1000,92.6638,1.5300,43.0000,0.3884
2015-12-09,374.5200,374.5200,5.2000,3.9200,1.2000,6.6700,1036.9000,92.2142,2.4700,22.0000,0.2243
2015-12-10,374.5100,374.5100,0.0000,1.2500,0.1300,2.8900,1038.2001,91.7646,2.4100,35.0000,0.3233
2015-12-11,374.5000,374.5000,0.0000,2.5400,-0.2200,5.9100,1030.4000,91.3150,2.9700,37.0000,0.3603
2015-12-12,374.4900,374.4900,0.0000,5.8800,0.0200,9.5800,1025.4000,81.1500,3.7600,25.0000,0.2739
2015-12-13,374.4800,374.4800,0.0000,2.9500,-1.4400,6.8900,1022.9000,93.6105,2.4700,29.0000,0.2878
2015-12-14,374.4700,374.4700,0.0000,3.9500,-0.2900,5.7200,1024.8000,94.0125,1.5900,30.0000,0.3081
2015-12-15,374.4600,374.4600,0.0000,2.5100,0.0700,4.9200,1027.4000,93.4182,1.8800,23.0000,0.2241
2015-12-16,374.4500,374.4500,3.5000,3.0000,-0.2300,5.6000,1029.6000,91.8020,2.1300,19.0000,0.1882
2015-12-17,374.4400,374.4400,0.0000,8.4500,5.9000,10.8800,1027.7001,90.1858,2.3900,21.0000,0.2488
2015-12-18,374.4300,374.4300,1.0000,7.1700,4.7100,10.5200,1026.2001,88.5697,2.2500,27.0000,0.3080
2015-12-19,374.4200,374.4200,0.0000,4.7800,3.0200,6.5700,1026.6000,86.9535,1.5700,40.0000,0.4223
2015-12-20,374.4300,374.4300,0.0000,3.4400,2.3300,4.2600,1025.5000,85.3373,2.4400,45.0000,0.4539
2015-12-21,374.4300,374.4300,0.8000,4.9100,2.2400,8.0400,1028.1000,83.7212,3.0000,19.0000,0.2013
2015-12-22,374.4300,374.4300,0.0000,7.9600,1.6100,12.0300,1029.8000,82.1050,3.4800,46.0000,0.5366
2015-12-23,374.4200,374.4200,0.0000,5.5700,-0.9600,11.0700,1029.8000,90.0750,2.9000,41.0000,0.4437
2015-12-24,374.4200,374.4200,0.0000,5.4500,1.2200,10.7000,1028.3000,91.8700,2.0200,47.0000,0.5070
2015-12-25,374.4200,374.4200,0.0000,5.9900,1.6800,12.5500,1031.5000,87.9500,2.7900,49.0000,0.5371
2015-12-26,374.4100,374.4100,0.0000,2.7200,-0.7900,11.3900,1031.9000,93.3600,2.6500,62.0000,0.6072
2015-12-27,374.4100,374.4100,0.0000,1.1400,-1.5900,7.5900,1032.6000,94.0300,2.6200,60.0000,0.5537
2015-12-28,374.4100,374.4100,0.0000,0.6000,-1.9400,7.7600,1031.8000,94.7000,1.5600,60.0000,0.5424
2015-12-29,374.4000,374.4000,0.0000,0.3800,-3.7100,4.0800,1030.3000,93.3079,2.1700,34.0000,0.3050
2015-12-30,374.3900,374.3900,0.0000,1.7700,-0.7400,3.9000,1030.5000,91.9158,3.0900,23.0000,0.2176
2015-12-31,374.3900,374.3900,5.1000,-0.0300,-1.2300,1.0400,1027.3000,94.7000,2.1100,21.0000,0.1857
2016-01-01,374.4000,374.4000,0.0000,1.4900,-0.2900,3.2700,1027.3000,94.6773,1.5800,25.0000,0.2345
2016-01-02,374.4000,374.4000,6.1000,-0.5500,-1.2100,0.0900,1018.3000,94.6546,3.2900,18.0000,0.1567
2016-01-03,374.4100,374.4100,2.9000,-1.7800,-2.8000,-0.5400,1011.3000,94.6318,3.1800,21.0000,0.1745
2016-01-04,374.4200,374.4200,5.5000,-1.9100,-3.9000,1.0100,996.6000,94.6091,2.6200,24.0000,0.2001
2016-01-05,374.4300,374.4300,4.4000,-0.0600,-3.6300,4.8400,998.5000,94.5864,1.7400,27.0000,0.2425
2016-01-06,374.4600,374.4600,0.0000,0.4400,-1.1800,3.0100,1002.0000,94.5636,1.6500,23.0000,0.2103
2016-01-07,374.5200,374.5200,3.8000,1.5800,0.6400,3.1500,1001.6000,94.5409,2.4700,31.0000,0.2961
2016-01-08,374.5800,374.5800,0.0000,1.0800,-1.7900,4.5900,1007.4000,94.5182,2.4100,50.0000,0.4670
2016-01-09,374.6400,374.6400,1.0000,1.4400,0.2500,2.8500,1005.5000,94.4955,1.4600,16.0000,0.1517
2016-01-10,374.6800,374.6800,7.7000,3.2400,1.4900,4.7100,1000.8000,94.4727,2.3500,18.0000,0.1827
2016-01-11,374.7500,374.7500,7.6000,3.5100,-0.2900,5.0400,994.6000,94.4500,2.5300,19.0000,0.1953
2016-01-12,374.8300,374.8300,2.2000,3.9300,1.9400,4.6600,1000.2000,88.7350,4.3600,27.0000,0.2808
2016-01-13,374.8800,374.8800,0.8000,2.4100,0.8700,3.5800,1012.8000,89.0500,6.1500,22.0000,0.2153
2016-01-14,374.9100,374.9100,0.0000,0.2500,-3.0500,3.7100,1013.3000,86.0550,2.5600,73.0000,0.6580
2016-01-15,374.9200,374.9200,3.9000,0.0300,-0.7300,1.4600,1010.7000,90.8750,4.3700,22.0000,0.1969
2016-01-16,374.8900,374.8900,1.5000,-0.6600,-2.8100,0.7000,1020.1000,87.0250,3.1300,30.0000,0.2597
2016-01-17,374.8600,374.8600,2.6000,-3.3800,-12.0000,-1.4400,1022.8000,88.6350,2.9600,33.0000,0.2540
2016-01-18,374.8400,374.8400,0.0000,-9.5500,-15.5800,-5.2600,1023.6000,94.5750,1.1900,53.0000,0.3017
2016-01-19,374.8200,374.8200,0.0000,-7.2400,-9.9700,-6.1600,1018.8000,94.2455,1.5300,32.0000,0.2059
2016-01-20,374.7900,374.7900,1.0000,-6.4800,-10.9800,-1.8200,1020.8000,92.6445,1.6500,52.0000,0.3468
2016-01-21,374.7700,374.7700,0.0000,-4.7000,-13.7300,1.9700,1028.2001,90.4450,1.4700,60.0000,0.4334
2016-01-22,374.7500,374.7500,1.5000,-9.8600,-16.5700,-6.4600,1033.7001,94.1000,1.6500,52.0000,0.2890
2016-01-23,374.7200,374.7200,0.0000,-0.9700,-7.8600,3.2600,1034.4000,94.1375,2.3100,23.0000,0.1949
2016-01-24,374.7100,374.7100,3.7000,0.6200,-0.8800,2.6000,1035.8000,94.1750,2.1700,27.0000,0.2437
2016-01-25,374.7200,374.7200,0.0000,3.1500,1.0600,7.7200,1031.2001,94.2125,1.9600,48.0000,0.4777
2016-01-26,374.7900,374.7900,0.0000,2.4400,-0.7700,10.5500,1028.6000,94.2500,2.5500,70.0000,0.6798
2016-01-27,374.8400,374.8400,0.0000,5.7300,-0.5900,11.3300,1023.7000,85.4050,3.2000,39.0000,0.4256
2016-01-28,374.8700,374.8700,3.0000,7.4700,4.8600,10.6400,1024.5000,84.6800,3.0200,27.0000,0.3111
