,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
2018-04-02,11.2600,,3.9000,6.0800,-0.1400,9.7800,1005.5000,84.3500,3.4600,88.0000,0.9801
2018-04-03,11.2600,,0.7000,12.7500,8.7000,16.6600,998.1000,80.3350,5.3500,101.0000,1.3605
2018-04-04,11.2600,,4.4000,9.6400,5.5000,14.2200,999.4000,87.9750,3.9300,103.0000,1.2789
2018-04-05,11.2700,,0.0000,5.4900,-0.1200,8.8300,1010.9000,83.4900,6.3600,104.0000,1.1333
2018-04-06,11.2600,,0.0000,7.4500,-1.0300,14.4300,1018.7000,63.4150,4.3200,213.0000,2.4596
2018-04-07,11.2500,,0.0000,12.2500,4.5400,21.2900,1010.0000,60.9050,3.4200,211.0000,2.7937
2018-04-08,11.2500,,0.0000,13.5600,5.7900,22.9900,1007.4000,71.3300,1.7900,192.0000,2.6274
2018-04-09,11.2500,,0.0000,10.6400,6.5100,16.0000,1005.9000,83.7450,4.5200,126.0000,1.6030
2018-04-10,11.2400,,0.0000,14.7500,8.5800,21.0000,1004.5000,73.6150,3.9300,178.0000,2.5066
2018-04-11,11.2400,,0.0000,10.2100,6.3000,16.5300,1008.1000,81.7100,5.7000,141.0000,1.7714
2018-04-12,11.2400,,0.0000,10.6100,6.1800,15.9900,1003.5000,84.9450,5.2300,115.0000,1.4634
2018-04-13,11.2400,,0.0000,12.2300,7.6000,17.7500,1007.8000,82.6350,3.0000,94.0000,1.2451
2018-04-14,11.2400,,7.1000,9.7000,5.0200,13.1600,1017.1000,85.2000,3.2100,83.0000,1.0241
2018-04-15,11.2600,,3.1000,11.3700,4.5100,17.2800,1012.4000,91.5050,1.9400,103.0000,1.3321
2018-04-16,11.2500,,0.0000,11.6900,4.4900,16.3400,1015.5000,79.2100,3.2500,190.0000,2.4744
2018-04-17,11.2400,,0.0000,12.3600,3.2200,19.7300,1024.7001,74.1000,2.7300,235.0000,3.1012
2018-04-18,11.2400,,0.0000,16.0300,6.0900,24.1400,1030.2001,64.8400,2.0500,251.0000,3.6017
2018-04-19,11.2300,,0.0000,20.2900,11.5500,28.1600,1026.4000,53.2000,3.3700,260.0000,4.0651
2018-04-20,11.2300,,0.0000,17.2800,9.0000,25.8200,1021.6000,63.6000,3.3700,257.0000,3.7978
2018-04-21,11.2200,,0.0000,13.6900,6.1800,19.6200,1021.8000,68.7550,2.8300,252.0000,3.4396
2018-04-22,11.2200,,4.4000,16.4300,7.9100,25.7900,1011.5000,67.1150,3.5200,236.0000,3.4386
2018-04-23,11.2200,,0.0000,12.3100,7.4400,16.0600,1013.4000,73.3100,4.9400,209.0000,2.7675
2018-04-24,11.2200,,4.4000,12.0100,8.8100,15.5200,1012.0000,82.7100,4.8600,105.0000,1.3807
2018-04-25,11.2400,,3.3000,10.6800,6.9300,13.0200,1008.3000,81.2350,5.8900,121.0000,1.5394
2018-04-26,11.2400,,0.0000,9.6200,5.1000,12.8900,1013.2000,76.1300,5.3600,181.0000,2.2323
2018-04-27,11.2300,,0.0000,9.8300,4.7300,14.7800,1011.0000,73.1250,3.1400,178.0000,2.2103
2018-04-28,11.2300,,2.2000,11.3100,6.7000,15.6300,1009.4000,82.0150,3.1200,126.0000,1.6291
2018-04-29,11.2400,,24.8000,9.5700,4.4900,12.4300,1008.1000,92.5889,4.2000,107.0000,1.3208
2018-04-30,11.2800,,4.0000,9.9600,5.5500,14.7000,997.0000,87.2350,5.9600,94.0000,1.1788
2018-05-01,11.2900,,2.9000,7.6800,4.7200,11.4900,1005.9000,81.6400,6.4300,152.0000,1.7783
2018-05-02,11.2700,,0.0000,11.0500,3.9500,15.9100,1010.5000,67.1300,4.6000,270.0000,3.4656
2018-05-03,11.2600,,0.0000,9.3400,3.4900,13.9500,1018.4000,75.5200,3.1400,271.0000,3.3083
2018-05-04,11.2500,,0.0000,10.1300,2.0100,17.0500,1025.1000,66.4250,2.0700,292.0000,3.6332
2018-05-05,11.2500,,0.0000,13.4500,4.5500,20.3400,1026.5000,64.7750,3.2600,294.0000,3.9825
2018-05-06,11.2400,,0.0000,17.0700,6.5300,24.4300,1024.0000,54.6300,3.2800,303.0000,4.4546
2018-05-07,11.2300,,0.0000,18.5400,10.9700,25.2400,1019.2000,56.1600,3.2200,302.0000,4.5800
2018-05-08,11.2300,,0.0000,19.6900,11.0500,26.9400,1011.1000,50.8100,3.2900,303.0000,4.7084
2018-05-09,11.2200,,2.0000,20.0100,10.9800,27.9900,1006.7000,59.4750,3.0600,293.0000,4.5860
2018-05-10,11.2300,,0.0000,12.7800,7.1600,14.8400,1012.2000,84.1300,3.7700,145.0000,1.9435
2018-05-11,11.2200,,0.0000,12.9100,4.9900,18.1200,1019.5000,73.5450,2.3100,245.0000,3.2846
2018-05-12,11.2100,,0.0000,17.3300,10.2800,22.9600,1014.3000,65.9650,3.1600,226.0000,3.3516
2018-05-13,11.2100,,18.9000,16.9900,12.7800,22.9800,1011.6000,82.0450,3.6300,199.0000,2.9334
2018-05-14,11.2700,,0.0000,19.2100,11.9100,25.5300,1014.1000,72.8100,3.8900,294.0000,4.5236
2018-05-15,11.2500,,0.0000,17.9600,12.5700,23.8700,1016.7000,61.6950,3.2900,300.0000,4.5020
2018-05-16,11.2500,,0.0000,14.1700,9.6200,19.8200,1018.8000,76.6700,5.6000,206.0000,2.8470
2018-05-17,11.2400,,0.0000,10.3000,8.5300,12.7100,1022.2000,75.7000,5.7800,190.0000,2.3781
2018-05-18,11.2400,,0.0000,10.4500,8.4200,13.5700,1022.3000,75.3200,3.9200,185.0000,2.3249
2018-05-19,11.2400,,0.0000,11.5800,7.5200,15.2600,1023.1000,86.5450,1.7300,153.0000,1.9806
2018-05-20,11.2200,,0.0000,15.9800,6.8800,23.3900,1022.8000,65.5400,2.8500,247.0000,3.5499
2018-05-21,11.2100,,0.0000,17.9000,10.7400,24.2400,1017.0000,50.0050,4.4200,233.0000,3.4920
2018-05-22,11.2000,,2.5000,17.6400,11.6500,24.4000,1014.4000,65.9000,3.7800,224.0000,3.3427
2018-05-23,11.2000,,0.0000,18.9700,14.1400,24.8600,1021.0000,63.7800,4.1300,238.0000,3.6373
2018-05-24,11.1800,,0.0000,19.0100,11.8700,25.5500,1020.5000,64.2250,4.2000,184.0000,2.8146
2018-05-25,11.1700,,0.0000,19.9300,16.3100,25.4600,1019.2000,67.0400,3.5500,236.0000,3.6740
2018-05-26,11.1500,,0.0000,20.6800,14.2200,27.3200,1021.4000,61.5250,4.1800,231.0000,3.6426
2018-05-27,11.1300,,0.0000,19.9900,14.8000,26.5500,1019.1000,65.3650,4.0200,213.0000,3.3197
2018-05-28,11.1200,,0.0000,21.7700,14.6200,28.2700,1018.2000,72.4200,2.8400,290.0000,4.6645
2018-05-29,11.1000,,8.0000,22.2800,17.7900,30.4800,1013.2000,77.7750,3.7800,240.0000,3.8989
2018-05-30,11.2500,,0.0000,21.7200,16.9200,27.1700,1013.8000,82.2550,1.8400,242.0000,3.8942
2018-05-31,11.2300,,5.6000,20.9700,15.9300,28.3200,1014.7000,84.9500,2.2100,227.0000,3.6052
2018-06-01,11.2500,,9.9000,18.9000,14.4800,25.0300,1015.2000,90.6300,2.8400,191.0000,2.9206
2018-06-02,11.2700,,0.0000,16.9500,15.0600,19.4100,1017.2000,92.5150,3.2200,110.0000,1.6170
2018-06-03,11.2600,,0.0000,18.2500,14.0500,21.8000,1018.0000,87.9650,2.0000,163.0000,2.4590
2018-06-04,11.2500,,0.0000,16.0100,14.7500,17.8700,1015.1000,88.1400,2.5400,131.0000,1.8892
2018-06-05,11.2400,,0.0000,15.6000,10.1200,20.7300,1014.9000,78.3400,2.6800,229.0000,3.2735
2018-06-06,11.2200,,0.0000,19.1000,9.2700,25.6600,1014.5000,72.4050,2.3600,234.0000,3.5925
2018-06-07,11.2000,,0.0000,21.1500,13.1900,28.7700,1014.4000,67.9800,2.3900,241.0000,3.8398
2018-06-08,11.1900,,7.9000,19.1500,14.5600,23.6200,1014.6000,83.7250,2.9500,174.0000,2.6738
2018-06-09,11.2300,,0.0000,19.0000,15.5800,23.9100,1013.9000,81.8800,3.8400,224.0000,3.4332
2018-06-10,11.2100,,0.0000,17.0600,12.7100,21.1200,1013.7000,80.8200,3.5500,186.0000,2.7437
2018-06-11,11.1800,,0.0000,15.9800,11.2100,20.6400,1014.1000,76.3850,3.3200,254.0000,3.6621
2018-06-12,11.1800,,0.0000,14.3000,12.1900,16.5500,1014.0000,75.2650,3.6100,103.0000,1.4304
2018-06-13,11.1700,,0.0000,13.6600,9.7300,17.6700,1016.0000,73.6900,3.6300,148.0000,2.0232
2018-06-14,11.1500,,1.9000,15.5800,10.1800,21.2900,1013.4000,80.8600,4.5400,204.0000,2.9165
2018-06-15,11.1600,,0.0000,16.7300,10.3500,22.5200,1016.3000,74.8300,1.6400,244.0000,3.5715
2018-06-16,11.1400,,0.0000,17.2300,11.9000,22.6700,1014.1000,73.2150,2.8100,193.0000,2.8565
2018-06-17,11.1300,,0.0000,15.7100,11.2900,19.6800,1016.0000,76.9800,4.3500,186.0000,2.6642
2018-06-18,11.1200,,2.3000,15.7400,12.1800,19.3400,1018.3000,88.3000,4.3700,119.0000,1.7042
2018-06-19,11.1300,,0.0000,17.5700,14.9800,21.2900,1021.7000,82.2050,3.3800,137.0000,2.0364
2018-06-20,11.1000,,2.1000,19.2100,14.3400,24.3400,1018.8000,81.1050,4.4000,236.0000,3.6257
2018-06-21,11.1000,,8.3000,13.2400,9.8900,16.8800,1018.1000,78.2650,6.1300,202.0000,2.7315
2018-06-22,11.2000,,1.1000,12.8000,10.1700,15.8500,1023.7000,79.6800,6.0200,181.0000,2.4159
2018-06-23,11.1500,,0.0000,14.0000,10.4400,18.0700,1025.2001,74.9900,4.8200,162.0000,2.2245
2018-06-24,11.1200,,0.9000,13.2700,10.8300,15.5500,1022.9000,89.9200,3.8100,117.0000,1.5802
2018-06-25,11.1200,,0.0000,15.1000,11.9500,18.9500,1024.6000,78.9400,4.2000,177.0000,2.4933
2018-06-26,11.0900,,0.0000,15.2200,10.6600,19.3500,1026.1000,75.8150,3.3100,235.0000,3.3174
2018-06-27,11.0600,,0.0000,16.5300,10.7500,23.2100,1026.1000,82.2000,2.9400,266.0000,3.8638
2018-06-28,11.0400,,0.0000,19.2400,11.6300,26.7000,1023.9000,71.8350,3.3700,259.0000,3.9748
2018-06-29,11.0100,,0.0000,17.1400,10.5200,24.3100,1020.2000,77.8300,3.2500,234.0000,3.4497
2018-06-30,10.9900,,0.0000,19.3700,11.0200,25.3100,1018.1000,55.7100,4.5500,236.0000,3.6375
2018-07-01,10.9600,,0.0000,19.0400,11.3000,24.8100,1018.9000,45.4450,4.6400,249.0000,3.8130
2018-07-02,10.9300,,0.0000,17.9200,9.6200,24.9100,1018.8000,53.7250,4.0500,245.0000,3.6711
2018-07-03,10.9100,,0.0000,16.3600,8.0500,23.1000,1018.2000,71.8200,2.8300,237.0000,3.4398
2018-07-04,10.8900,,0.0000,16.7900,6.8200,25.2400,1014.9000,72.8750,2.0600,224.0000,3.2845
2018-07-05,10.8800,,0.0000,16.2100,9.7100,20.7100,1015.1000,81.4250,2.6200,193.0000,2.7953
2018-07-06,10.8600,,0.0000,17.7100,9.8400,23.1100,1020.5000,68.8150,3.4500,269.0000,4.0115
2018-07-07,10.8400,,0.0000,15.8200,7.9800,22.4300,1024.3000,72.5550,2.8400,261.0000,3.7361
2018-07-08,10.8300,,0.0000,16.4100,7.7200,22.6700,1024.8000,74.8850,3.0100,254.0000,3.6818
2018-07-09,10.8200,,1.9000,15.3500,9.4100,20.2200,1022.8000,81.5400,3.4900,152.0000,2.1546
2018-07-10,10.8200,,0.0000,16.1500,11.8900,20.6300,1016.9000,74.1250,4.8100,186.0000,2.6888
2018-07-11,10.8000,,0.0000,17.2400,10.7400,23.0000,1017.7000,76.7800,3.7100,176.0000,2.6022
2018-07-12,10.7900,,0.0000,18.1800,12.0700,24.6600,1018.9000,78.1500,3.6800,250.0000,3.7652
2018-07-13,10.7800,,0.0000,16.9400,10.8200,22.6100,1021.3000,76.2550,2.7200,242.0000,3.5515
2018-07-14,10.7700,,0.0000,16.7600,9.5700,23.4800,1020.9000,72.3300,2.1000,245.0000,3.5826
2018-07-15,10.7500,,0.0000,19.0200,8.1300,26.2300,1017.7000,64.5800,2.5500,271.0000,4.1500
2018-07-16,10.7400,,0.0000,21.3000,12.2400,28.7900,1014.1000,60.2800,2.7000,277.0000,4.4252
2018-07-17,10.7300,,0.0000,19.9300,11.5700,28.2900,1014.4000,68.0350,3.2700,276.0000,4.3032
2018-07-18,10.7200,,0.0000,18.6200,9.5100,24.9300,1018.6000,64.8350,2.2000,266.0000,4.0411
2018-07-19,10.7100,,0.0000,19.2800,12.3500,26.1700,1018.4000,63.6600,2.5600,260.0000,4.0002
2018-07-20,10.7000,,0.0000,19.6400,12.4500,27.5700,1013.9000,60.8350,3.2600,271.0000,4.2035
2018-07-21,10.6900,,0.0000,21.5700,15.8400,28.9800,1011.2000,62.3500,2.7500,233.0000,3.7427
2018-07-22,10.6800,,0.0000,20.2700,13.9000,26.0900,1014.5000,70.2400,3.1100,272.0000,4.2669
2018-07-23,10.6700,,0.0000,21.4600,12.2700,29.6900,1016.7000,69.3800,1.6700,284.0000,4.5460
2018-07-24,10.6700,,0.0000,24.5400,15.1300,32.9900,1014.7000,62.4400,2.2100,288.0000,4.8455
2018-07-25,10.6600,,0.0000,23.9300,17.0600,31.0500,1016.3000,63.8100,3.3000,256.0000,4.2657
2018-07-26,10.6500,,0.0000,26.8700,17.2900,35.8800,1015.2000,54.7750,2.9300,282.0000,4.9038
2018-07-27,10.6400,,0.0000,28.3100,21.1200,35.1000,1012.0000,43.4850,3.8000,296.0000,5.2491
2018-07-28,10.6400,,3.2000,21.1000,12.9100,27.2900,1008.5000,68.5700,3.5700,197.0000,3.1416
2018-07-29,10.6300,,0.0000,21.2000,11.3800,28.5400,1012.4000,58.1350,3.2200,206.0000,3.2870
2018-07-30,10.6300,,0.0000,24.3300,17.5100,31.9400,1014.2000,59.5100,3.0100,220.0000,3.6903
2018-07-31,10.6200,,1.6000,21.2800,12.6700,29.8500,1016.9000,72.2000,3.0600,245.0000,3.9094
2018-08-01,10.6100,,0.0000,19.4400,9.7400,27.3800,1021.6000,68.3200,1.7200,260.0000,4.0081
2018-08-02,10.6100,,0.0000,22.0300,12.9000,30.6300,1023.1000,65.2900,2.0500,285.0000,4.5976
2018-08-03,10.5900,,0.0000,23.1500,13.3400,30.9400,1021.6000,62.0900,2.1000,293.0000,4.8160
2018-08-04,10.5900,,0.0000,21.6300,14.8500,28.1700,1020.6000,74.1850,3.0800,232.0000,3.7201
2018-08-05,10.5800,,0.0000,18.8200,12.1400,25.5600,1022.6000,68.9050,2.5400,243.0000,3.7011
2018-08-06,10.5700,,0.0000,21.5100,9.9700,30.9200,1015.8000,62.8200,2.2200,290.0000,4.6472
2018-08-07,10.5700,,1.0000,25.3400,12.9000,35.2500,1008.7000,56.4600,2.1200,276.0000,4.7058
2018-08-08,10.5700,,0.0000,20.3900,12.2300,26.2000,1010.8000,77.2250,3.8800,148.0000,2.3294
2018-08-09,10.5600,,12.5000,18.2000,10.1600,25.8100,1010.3000,79.3900,3.6400,143.0000,2.1608
2018-08-10,10.6400,,12.5000,15.8000,12.2000,21.1500,1018.0000,79.5300,4.7500,192.0000,2.7535
2018-08-11,10.7400,,0.0000,14.8100,8.9800,20.5200,1019.9000,77.0750,4.3400,211.0000,2.9581
2018-08-12,10.7900,,0.0000,18.2600,9.5300,25.5800,1013.3000,70.8750,2.9200,164.0000,2.4785
2018-08-13,10.7800,,6.5000,18.2800,16.1800,24.2900,1005.6000,87.0950,2.6400,96.0000,1.4551
2018-08-14,10.7900,,0.0000,18.1200,15.5800,22.0800,1012.4000,81.1450,4.1500,166.0000,2.5026
2018-08-15,10.7900,,0.0000,19.2000,15.9000,24.0800,1017.2000,82.0450,3.3500,114.0000,1.7520
2018-08-16,10.7800,,4.6000,18.1000,13.3000,23.8200,1014.9000,82.9250,3.8800,204.0000,3.0717
2018-08-17,10.7700,,0.0000,16.8200,10.2700,22.4700,1018.2000,78.2400,2.1100,181.0000,2.6526
2018-08-18,10.7700,,0.0000,16.8500,10.1800,22.1000,1020.8000,79.7450,3.4500,193.0000,2.8276
2018-08-19,10.7500,,0.0000,18.8900,15.5600,21.6300,1018.5000,80.6250,4.0600,136.0000,2.0770
2018-08-20,10.7400,,0.0000,18.9600,13.2700,22.7400,1018.7000,87.4800,2.9000,107.0000,1.6362
2018-08-21,10.7300,,0.0000,19.2000,13.1400,25.2200,1020.3000,81.0500,1.3000,182.0000,2.7942
2018-08-22,10.7100,,0.0000,19.9800,12.5400,27.1100,1016.4000,79.6800,1.9900,233.0000,3.6338
2018-08-23,10.7000,,4.6000,18.3700,11.7000,22.6300,1011.0000,85.0450,3.5500,122.0000,1.8491
2018-08-24,10.6900,,6.6000,14.0400,10.0000,19.0400,1009.6000,79.7500,4.2400,166.0000,2.2954
2018-08-25,10.6800,,6.6000,12.1100,8.9500,17.4300,1009.6000,84.6200,3.4000,143.0000,1.8870
2018-08-26,10.7100,,5.8000,13.9600,7.8400,19.2200,1012.9000,72.1000,3.8300,186.0000,2.5638
2018-08-27,10.7400,,0.0000,16.0100,12.4500,19.8000,1009.6000,83.6800,4.8600,104.0000,1.5028
2018-08-28,10.7600,,0.0000,16.6000,11.8300,20.6500,1018.1000,82.0650,1.9500,127.0000,1.8527
2018-08-29,10.7500,,3.2000,16.2900,11.0500,22.6300,1013.6000,82.1450,2.6700,157.0000,2.2790
2018-08-30,10.7400,,0.0000,14.4500,8.4400,19.2800,1020.0000,82.9350,3.7700,137.0000,1.9048
2018-08-31,10.7300,,0.0000,12.5600,6.5500,19.0200,1023.6000,80.5650,2.0400,163.0000,2.1628
2018-09-01,10.7100,,0.0000,12.9700,5.6900,19.6800,1027.2001,77.6250,1.5300,196.0000,2.6234
2018-09-02,10.6900,,0.0000,15.2400,6.1600,22.0000,1025.8000,77.1000,2.4500,212.0000,2.9944
2018-09-03,10.6800,,0.0000,19.2400,14.1900,24.3100,1018.6000,85.1850,2.6500,130.0000,1.9985
2018-09-04,10.6700,,0.0000,19.8800,14.7100,27.2100,1017.1000,83.9000,2.1100,176.0000,2.7393
2018-09-05,10.6600,,0.0000,18.9600,11.7400,25.7200,1017.3000,75.8350,2.3100,164.0000,2.5089
2018-09-06,10.6500,,11.9000,16.2400,12.4200,19.8200,1012.0000,92.4056,1.8200,123.0000,1.7846
2018-09-07,10.8000,,5.2000,13.3200,10.9300,17.4700,1011.9000,84.6600,3.9200,136.0000,1.8471
2018-09-08,10.8500,,0.0000,14.8400,11.2600,18.4600,1017.2000,80.0400,4.3200,134.0000,1.8818
2018-09-09,10.8400,,0.0000,17.4100,13.0600,22.1400,1018.6000,75.6850,3.7400,148.0000,2.1952
2018-09-10,10.8200,,0.0000,16.2500,13.5600,19.3300,1020.1000,81.3150,3.3200,89.0000,1.2878
2018-09-11,10.8100,,4.0000,17.4400,14.0600,20.3200,1018.4000,84.8850,5.4500,89.0000,1.3210
2018-09-12,10.8100,,0.0000,13.4000,8.9300,15.8200,1021.1000,92.1053,1.9600,44.0000,0.5966
2018-09-13,10.8100,,0.0000,11.7000,4.8600,18.5800,1021.7000,81.9150,1.5100,165.0000,2.1438
2018-09-14,10.7900,,1.5000,12.3300,4.3800,18.7400,1019.5000,81.3500,2.5900,143.0000,1.8897
2018-09-15,10.7800,,0.0000,14.1100,8.5200,19.2500,1022.1000,83.4950,3.2100,117.0000,1.6127
2018-09-16,10.7700,,0.0000,14.7100,8.6600,21.4900,1020.6000,78.4600,3.1900,150.0000,2.0976
2018-09-17,10.7500,,0.0000,15.1400,9.2200,22.9900,1016.7000,77.7500,2.7300,166.0000,2.3474
2018-09-18,10.7400,,0.0000,18.3400,10.4400,25.6200,1011.5000,69.5150,4.6200,176.0000,2.6656
2018-09-19,10.7300,,0.0000,18.9200,13.9200,23.6600,1014.8000,74.5700,5.2300,155.0000,2.3713
2018-09-20,10.7200,,4.1000,18.7500,15.9800,22.6200,1012.1000,75.0550,4.6600,114.0000,1.7400
2018-09-21,10.7100,,8.7000,14.8500,8.1800,19.3800,1004.9000,75.3250,7.0000,101.0000,1.4253
2018-09-22,10.8200,,1.1000,11.7200,8.9600,15.2500,1016.2000,85.4900,4.2700,86.0000,1.1205
2018-09-23,10.8400,,8.3000,9.9900,7.6400,11.4800,1015.3000,90.2632,2.5300,29.0000,0.3610
2018-09-24,10.8800,,2.4000,9.6600,4.5600,14.2300,1031.8000,78.6000,4.3900,138.0000,1.6897
2018-09-25,10.8800,,0.0000,10.0900,3.1200,15.7800,1037.4000,79.2400,2.0100,141.0000,1.7430
2018-09-26,10.8700,,0.0000,13.1500,6.5100,18.2400,1030.8000,77.0000,4.9500,124.0000,1.6647
2018-09-27,10.8600,,0.0000,14.8700,9.6100,21.6400,1024.8000,80.1100,3.3300,139.0000,1.9477
2018-09-28,10.8400,,0.0000,11.3000,3.0700,15.6700,1027.6000,75.3100,3.4400,119.0000,1.5263
2018-09-29,10.8300,,0.0000,8.4900,2.5200,15.3900,1027.5000,81.7800,1.7800,134.0000,1.5896
2018-09-30,10.8200,,0.0000,10.1000,2.0700,16.8400,1016.5000,78.9850,2.8600,114.0000,1.4226
2018-10-01,10.8100,,5.6000,7.9500,4.0900,12.6200,1017.7000,83.2350,3.8500,107.0000,1.2549
2018-10-02,10.8200,,3.0000,10.9300,5.5000,16.0500,1014.6000,85.7650,5.2000,47.0000,0.6003
2018-10-03,10.8500,,0.0000,11.6400,8.2200,15.1900,1023.1000,74.2300,4.0900,114.0000,1.4780
2018-10-04,10.8500,,0.0000,13.4800,10.9100,16.6300,1023.7000,90.7850,3.3400,46.0000,0.6242
2018-10-05,10.8400,,0.0000,12.6500,6.9500,19.5900,1016.9000,83.7550,2.3000,135.0000,1.8002
2018-10-06,10.8300,,0.8000,12.6000,4.7800,21.1800,1009.2000,86.7100,2.8700,125.0000,1.6700
2018-10-07,10.8200,,0.0000,9.4600,4.0000,15.2300,1020.3000,81.5350,2.3600,121.0000,1.4809
2018-10-08,10.8100,,0.0000,10.4400,4.1800,16.2100,1020.9000,82.4500,2.9800,106.0000,1.3325
2018-10-09,10.8000,,0.0000,11.3200,5.3700,17.9100,1020.8000,84.2550,2.7800,113.0000,1.4543
2018-10-10,10.7900,,0.0000,13.8200,3.9200,22.5200,1017.6000,81.0550,2.8800,125.0000,1.7142
2018-10-11,10.7800,,0.0000,16.5300,10.1900,22.7400,1012.1000,75.4350,2.7900,115.0000,1.6787
2018-10-12,10.7700,,0.0000,18.2500,14.1500,22.7100,1017.0000,75.7250,4.1000,118.0000,1.7808
2018-10-13,10.7600,,0.0000,20.2600,15.5900,26.2900,1016.2000,66.3050,3.7800,121.0000,1.8968
2018-10-14,10.7600,,0.0000,18.5400,12.4200,24.7700,1008.9000,61.7650,3.4700,114.0000,1.7348
2018-10-15,10.7500,,0.0000,16.8100,10.2900,23.1300,1012.2000,75.2700,2.0900,107.0000,1.5711
2018-10-16,10.7400,,0.0000,16.1700,11.4300,24.1100,1017.5000,79.9950,1.8800,80.0000,1.1567
2018-10-17,10.7300,,0.0000,14.0700,8.6100,20.2600,1019.5000,83.5900,2.1300,93.0000,1.2819
2018-10-18,10.7300,,0.0000,11.1400,3.6500,16.1400,1025.1000,84.4850,2.6900,67.0000,0.8567
2018-10-19,10.7200,,0.0000,6.7600,0.3200,13.4600,1026.7001,85.2400,1.4200,97.0000,1.0922
2018-10-20,10.7200,,0.0000,9.1700,-0.0600,15.4200,1029.9000,85.2100,2.1700,77.0000,0.9306
2018-10-21,10.7100,,0.8000,12.3000,8.8000,15.9500,1027.2001,79.5850,3.1600,60.0000,0.7898
2018-10-22,10.7100,,0.0000,10.1300,4.4100,15.1600,1030.9000,77.1250,3.6400,79.0000,0.9804
2018-10-23,10.7100,,4.6000,12.1000,7.3700,13.5500,1020.7000,85.3550,6.5700,24.0000,0.3152
2018-10-24,10.7100,,1.1000,13.0400,11.5500,14.9200,1021.4000,89.7333,5.6200,56.0000,0.7526
2018-10-25,10.7400,,3.8000,11.5100,8.7000,14.2800,1016.3000,89.5368,3.4700,32.0000,0.4147
2018-10-26,10.7600,,4.5000,9.1800,5.7500,12.2300,1004.4000,91.2850,4.4700,23.0000,0.2813
2018-10-27,10.8000,,0.0000,5.6000,0.8500,10.2400,1008.9000,86.8350,2.9800,67.0000,0.7335
2018-10-28,10.8200,,0.0000,2.8300,-2.3900,7.3400,1017.9000,80.0750,3.7100,78.0000,0.7729
2018-10-29,10.8200,,7.1000,4.4600,1.6100,6.7700,1005.8000,87.5750,4.9500,22.0000,0.2323
2018-10-30,10.8600,,2.2000,5.9400,4.2000,8.6300,989.7000,89.9650,5.5000,23.0000,0.2571
2018-10-31,10.8900,,0.0000,8.0200,5.8000,10.8800,1011.5000,84.3100,4.1800,72.0000,0.8487
2018-11-01,10.9000,,5.5000,9.6300,6.9700,13.1000,1009.5000,85.2800,3.2900,41.0000,0.5066
2018-11-02,10.9200,,0.0000,7.1800,1.0800,11.5100,1020.6000,85.9700,3.4700,59.0000,0.6751
2018-11-03,10.9200,,0.0000,3.9600,-0.3100,10.1700,1026.9000,88.9053,2.3100,76.0000,0.7800
2018-11-04,10.9200,,0.0000,5.1300,-0.4300,11.3900,1016.6000,91.5714,2.3500,45.0000,0.4832
2018-11-05,10.9200,,0.0000,8.9300,5.0700,10.1000,1009.2000,92.2706,2.7200,30.0000,0.3635
2018-11-06,10.9100,,0.0000,10.7900,4.2000,17.1800,1006.4000,88.0500,2.4500,55.0000,0.7024
2018-11-07,10.9100,,0.0000,11.7100,8.0100,15.5600,1007.7000,79.0400,3.9900,60.0000,0.7844
2018-11-08,10.8900,,1.7000,8.1600,1.8500,13.0200,1018.8000,85.3550,3.1200,65.0000,0.7667
2018-11-09,10.8900,,1.3000,8.5600,3.8500,11.9100,1011.9000,90.3158,3.0100,37.0000,0.4430
2018-11-10,10.9000,,1.6000,11.5700,9.2600,13.0900,1001.5000,88.6650,4.8300,18.0000,0.2351
2018-11-11,10.9300,,3.7000,11.1700,7.8500,13.2000,1004.9000,88.1700,4.9800,23.0000,0.2969
2018-11-12,10.9600,,4.0000,9.1300,8.4300,11.6400,1013.6000,94.2000,2.6200,18.0000,0.2189
2018-11-13,11.0000,,0.0000,8.8300,6.4600,12.4400,1020.9000,89.8500,5.0000,39.0000,0.4687
2018-11-14,10.9900,,0.0000,8.1600,3.7000,12.1500,1026.7001,90.6400,3.1300,42.0000,0.4936
2018-11-15,10.9800,,0.0000,4.3800,0.4600,10.3700,1025.9000,90.7867,2.3400,57.0000,0.5939
2018-11-16,10.9800,,0.0000,2.5700,-0.4000,5.9900,1029.6000,93.2800,2.5500,51.0000,0.4974
2018-11-17,10.9700,,0.0000,3.0500,0.5100,7.0900,1033.5000,86.8850,4.2900,63.0000,0.6239
2018-11-18,10.9700,,0.0000,2.6600,-2.5600,6.0700,1031.6000,77.1500,3.8300,50.0000,0.4887
2018-11-19,10.9700,,0.0000,5.0500,2.6600,6.9000,1022.9000,81.1200,6.5600,26.0000,0.2775
2018-11-20,10.9600,,1.7000,2.7500,0.9000,4.1200,1014.0000,78.9700,7.1600,13.0000,0.1287
2018-11-21,10.9600,,0.0000,2.1300,0.5700,3.4600,1018.7000,82.3950,4.7200,29.0000,0.2800
2018-11-22,10.9500,,0.0000,2.1000,1.1600,2.5900,1021.1000,88.7050,3.4400,13.0000,0.1252
2018-11-23,10.9500,,0.0000,2.8700,-0.2600,5.5500,1018.2000,91.2833,3.0100,31.0000,0.3076
